latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-35.47364,-71.86942,329.33,0.54,0.42,2020-01-01,0608,N,VIIRS,n,2,291.34,20.99,N,0
-35.4743,-71.86343,334.93,0.54,0.42,2020-01-01,0608,N,VIIRS,n,2,300.84,35.55,N,0
-36.74727,-73.12545,303.91,0.49,0.4,2020-01-01,0609,N,VIIRS,n,2,287.34,1.33,N,2
-36.68026,-73.11325,300.18,0.49,0.4,2020-01-01,0609,N,VIIRS,n,2,285.95,0.49,N,0
-36.68402,-73.11391,296.35,0.49,0.4,2020-01-01,0609,N,VIIRS,n,2,285.45,0.56,N,0
-37.26001,-73.48035,333.34,0.48,0.4,2020-01-01,0609,N,VIIRS,n,2,289.36,5.09,N,0
-37.26068,-73.47478,305.34,0.48,0.4,2020-01-01,0609,N,VIIRS,n,2,285.76,0.93,N,0
-37.87872,-72.26097,299.96,0.55,0.43,2020-01-01,0609,N,VIIRS,n,2,285.86,0.74,N,0
-37.87983,-72.26205,302.11,0.55,0.43,2020-01-01,0609,N,VIIRS,n,2,285.93,0.9,N,0
-42.83504,-72.65311,304.06,0.4,0.44,2020-01-01,0610,N,VIIRS,n,2,286.75,1.83,N,1
-38.11861,-73.4032,334.99,0.47,0.39,2020-01-01,1829,N,VIIRS,n,2,308.27,4.65,D,0
-37.26883,-73.47439,345.83,0.46,0.39,2020-01-01,1829,N,VIIRS,n,2,298.91,33.48,D,0
-37.26516,-73.47488,367,0.46,0.39,2020-01-01,1829,N,VIIRS,l,2,326.67,375.92,D,0
-37.26627,-73.47709,367,0.46,0.39,2020-01-01,1829,N,VIIRS,h,2,334.98,88.96,D,0
-37.26565,-73.47195,334.56,0.46,0.39,2020-01-01,1829,N,VIIRS,n,2,299.78,88.96,D,0
-37.26261,-73.47768,367,0.46,0.39,2020-01-01,1829,N,VIIRS,h,2,343.99,117.6,D,0
-37.25896,-73.47839,339.04,0.46,0.39,2020-01-01,1829,N,VIIRS,n,2,301.27,117.6,D,0
-36.58646,-71.53103,335.89,0.4,0.37,2020-01-01,1829,N,VIIRS,l,2,308.85,5.56,D,0
-36.58688,-71.52949,335.49,0.4,0.37,2020-01-01,1829,N,VIIRS,n,2,307.93,4.78,D,0
-36.74558,-72.82829,345.33,0.43,0.38,2020-01-01,1829,N,VIIRS,n,2,300.59,9.62,D,0
-38.22134,-72.39043,343.44,0.43,0.38,2020-01-01,1829,N,VIIRS,n,2,318.2,5.49,D,0
-38.53706,-72.45892,337.67,0.44,0.38,2020-01-01,1829,N,VIIRS,l,2,312.55,2.91,D,0
-38.12062,-73.40146,339.2,0.47,0.39,2020-01-01,1829,N,VIIRS,n,2,302.47,5.66,D,0
-32.80444,-70.9508,342.98,0.38,0.36,2020-01-01,1830,N,VIIRS,n,2,308.79,9.63,D,2
-34.10441,-70.45653,342.59,0.38,0.36,2020-01-01,1830,N,VIIRS,l,2,314.04,22.83,D,2
-33.4969,-70.77386,343.95,0.38,0.36,2020-01-01,1830,N,VIIRS,n,2,311.68,11.01,D,0
-32.75804,-71.47564,337.81,0.39,0.36,2020-01-01,1831,N,VIIRS,l,2,310.91,2.26,D,2
-25.50451,-70.16603,356.7,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.06,5.89,D,0
-25.50249,-70.17539,347.17,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,318.92,3.15,D,0
-25.52199,-70.16221,348.93,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,318.07,1.65,D,0
-27.41516,-70.26009,347.81,0.41,0.37,2020-01-01,1832,N,VIIRS,n,2,318.25,15.21,D,2
-27.25399,-70.1167,348.19,0.42,0.37,2020-01-01,1832,N,VIIRS,n,2,316.13,5.15,D,0
-27.24984,-70.11327,347.81,0.42,0.37,2020-01-01,1832,N,VIIRS,n,2,316.06,5.16,D,0
-27.25054,-70.11744,354.64,0.42,0.37,2020-01-01,1832,N,VIIRS,n,2,315.39,5.15,D,0
-27.11425,-70.1631,346.97,0.42,0.37,2020-01-01,1832,N,VIIRS,l,2,320.14,5.49,D,0
-27.11637,-70.17561,347.99,0.42,0.37,2020-01-01,1832,N,VIIRS,l,2,319.11,5.46,D,0
-27.11292,-70.17635,345.75,0.42,0.37,2020-01-01,1832,N,VIIRS,l,2,320.42,3.78,D,0
-27.00807,-69.86086,345.61,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.5,4.54,D,0
-27.00879,-69.8651,355.14,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,319.78,4.54,D,0
-27.00951,-69.86935,350.81,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,319.46,5.2,D,0
-27.00387,-69.85738,344.87,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.84,9.55,D,0
-27.00531,-69.86586,351.42,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,318.93,4.54,D,0
-27.00603,-69.87011,351.44,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,318.25,5.2,D,0
-27.00676,-69.87437,350.07,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,319.36,5.2,D,0
-27.00459,-69.86162,356.22,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,320.22,4.54,D,0
-27.00111,-69.86238,353.24,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,321.3,9.31,D,0
-27.00328,-69.87512,352.13,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,319.82,10.3,D,0
-27.00183,-69.86662,356.94,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,320.75,9.31,D,0
-27.00256,-69.87086,356.96,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.95,10.3,D,0
-26.99907,-69.87164,352.56,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,321.35,10.3,D,0
-26.30441,-70.21188,352.42,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,316.93,5.16,D,0
-26.30511,-70.21605,354.8,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,316.8,5.16,D,0
-26.30582,-70.22026,354.04,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,315.8,5.48,D,0
-26.30725,-70.22873,347.01,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,314.65,3.19,D,0
-26.30654,-70.22449,356.26,0.42,0.38,2020-01-01,1832,N,VIIRS,l,2,315.47,5.48,D,0
-26.30165,-70.21684,353.06,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,317.62,7.65,D,0
-26.30379,-70.22951,349.65,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,317.45,5.59,D,0
-26.30236,-70.22103,357,0.42,0.38,2020-01-01,1832,N,VIIRS,l,2,317.75,5.72,D,0
-26.30307,-70.22525,356.99,0.42,0.38,2020-01-01,1832,N,VIIRS,l,2,319.33,5.72,D,0
-26.2989,-70.22183,354.26,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,321.86,5.72,D,0
-26.29961,-70.22604,353.89,0.42,0.38,2020-01-01,1832,N,VIIRS,n,2,321.31,5.72,D,0
-25.52127,-70.15796,346.11,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,317.94,1.65,D,0
-25.51777,-70.1587,352.1,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,319.64,5.37,D,0
-25.51849,-70.16296,356.18,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.27,5.37,D,0
-25.51427,-70.15946,356.88,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.09,5.37,D,0
-25.515,-70.16371,356.86,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,318.78,5.37,D,0
-25.5115,-70.16448,352.91,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,318.61,4.22,D,0
-25.51078,-70.16023,356.19,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,318.2,4.22,D,0
-25.50728,-70.161,348.41,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,317.16,4.22,D,0
-25.50947,-70.1738,351.52,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,317.91,3.76,D,0
-25.50801,-70.16525,356.63,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,318.75,4.22,D,0
-25.50874,-70.16952,356.65,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.08,3.76,D,0
-25.50379,-70.16177,354.45,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,318.64,5.89,D,0
-25.50525,-70.17031,355.93,0.43,0.38,2020-01-01,1832,N,VIIRS,n,2,318.52,3.15,D,0
-25.50598,-70.17459,346.03,0.43,0.38,2020-01-01,1832,N,VIIRS,l,2,319.1,3.15,D,0
-23.82345,-70.3164,349.54,0.44,0.39,2020-01-01,1833,N,VIIRS,n,2,311.91,9.46,D,2
-22.31694,-68.8838,303.79,0.38,0.36,2020-01-02,0546,N,VIIRS,n,2,283.01,1.71,N,2
-22.31753,-68.88007,319.66,0.38,0.36,2020-01-02,0546,N,VIIRS,n,2,283.59,1.9,N,2
-23.3629,-67.73123,331.99,0.4,0.37,2020-01-02,0546,N,VIIRS,n,2,279.13,3.48,N,1
-23.78414,-70.31785,307.93,0.39,0.36,2020-01-02,0546,N,VIIRS,n,2,290.26,0.88,N,2
-23.82339,-70.31647,331.64,0.39,0.36,2020-01-02,0546,N,VIIRS,n,2,294.32,6.65,N,2
-27.35909,-70.22139,299.97,0.38,0.36,2020-01-02,0547,N,VIIRS,n,2,287.47,0.83,N,2
-27.41349,-70.25928,326.56,0.38,0.36,2020-01-02,0547,N,VIIRS,n,2,289,2.3,N,2
-27.41681,-70.25992,325.32,0.38,0.36,2020-01-02,0547,N,VIIRS,n,2,288.12,3.09,N,2
-32.82993,-71.24285,297.35,0.39,0.36,2020-01-02,0549,N,VIIRS,n,2,283.41,0.5,N,0
-32.79154,-71.20045,298.3,0.39,0.36,2020-01-02,0549,N,VIIRS,n,2,287.49,0.66,N,0
-32.75973,-71.47527,331.97,0.38,0.36,2020-01-02,0549,N,VIIRS,n,2,285.78,3.17,N,2
-33.80495,-70.78551,327.73,0.39,0.36,2020-01-02,0549,N,VIIRS,n,2,287.14,1.66,N,0
-33.80832,-70.78622,318.21,0.39,0.36,2020-01-02,0549,N,VIIRS,n,2,285.88,1.13,N,0
-34.10379,-70.45161,304.01,0.4,0.37,2020-01-02,0549,N,VIIRS,n,2,287.85,0.82,N,2
-34.10658,-70.45657,342.48,0.4,0.37,2020-01-02,0549,N,VIIRS,n,2,292.46,9.55,N,2
-35.99012,-72.52828,318.25,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284.65,1.08,N,0
-35.99078,-72.524,297.99,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,283.96,1.08,N,0
-37.25928,-73.47969,297.06,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,286.28,0.76,N,0
-37.26261,-73.48053,304.37,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,286.92,0.76,N,0
-37.26331,-73.47617,315.47,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,288.41,1.73,N,0
-37.26663,-73.47702,328.14,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,289.88,1.38,N,0
-37.26593,-73.48137,295.85,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,285.58,0.93,N,0
-37.26733,-73.47267,307.13,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,283.74,1.38,N,0
-37.26997,-73.47786,298.19,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284.39,1.38,N,0
-37.47985,-72.51653,304.58,0.39,0.36,2020-01-02,0550,N,VIIRS,n,2,285.07,0.52,N,0
-37.94587,-73.39299,303.25,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,283.68,0.69,N,0
-37.94918,-73.39385,297.58,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284,0.56,N,0
-38.12172,-73.40289,307.72,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,283.19,0.66,N,0
-38.40104,-73.15655,321.41,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284.71,1.71,N,0
-38.40172,-73.15211,319.68,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284.73,1.71,N,0
-38.40506,-73.15295,321.45,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284.59,1.71,N,0
-38.40437,-73.15738,315.43,0.38,0.36,2020-01-02,0550,N,VIIRS,n,2,284.6,1.71,N,0
-42.83513,-72.65631,301.37,0.41,0.37,2020-01-02,0552,N,VIIRS,n,2,285.16,0.89,N,1
-42.83579,-72.65143,299.17,0.41,0.37,2020-01-02,0552,N,VIIRS,n,2,287.42,0.89,N,1
-40.56125,-73.17278,325.25,0.54,0.51,2020-01-02,1809,N,VIIRS,l,2,298.74,2.74,D,0
-40.56173,-73.17928,326.89,0.54,0.51,2020-01-02,1809,N,VIIRS,l,2,298.84,2.74,D,0
-38.6933,-72.53844,337.23,0.48,0.48,2020-01-02,1810,N,VIIRS,n,2,305.57,3.72,D,0
-38.69377,-72.54401,328.66,0.48,0.48,2020-01-02,1810,N,VIIRS,l,2,302.49,3.95,D,0
-38.31293,-73.41998,330.72,0.53,0.5,2020-01-02,1810,N,VIIRS,n,2,298.66,4.92,D,0
-37.93585,-73.38469,339.44,0.52,0.5,2020-01-02,1810,N,VIIRS,n,2,297.04,2.6,D,0
-37.71361,-72.23466,331.67,0.45,0.47,2020-01-02,1810,N,VIIRS,l,2,305.08,3.76,D,0
-36.6739,-72.30963,346.25,0.44,0.46,2020-01-02,1811,N,VIIRS,n,2,314.09,8.74,D,0
-32.80412,-70.95171,333.25,0.51,0.41,2020-01-02,1812,N,VIIRS,l,2,307.8,4.52,D,2
-30.60589,-71.29708,339.15,0.5,0.41,2020-01-02,1812,N,VIIRS,n,2,309.18,2.7,D,0
-27.41602,-70.2594,349.24,0.43,0.38,2020-01-02,1813,N,VIIRS,n,2,316.02,9.8,D,2
-22.31761,-68.88071,348.08,0.38,0.36,2020-01-02,1814,N,VIIRS,n,2,318.92,9.68,D,2
-38.77234,-72.744,329.04,0.62,0.72,2020-01-02,1950,N,VIIRS,n,2,300.57,3.7,D,0
-38.40872,-73.15375,345.63,0.61,0.71,2020-01-02,1950,N,VIIRS,n,2,299.58,12.22,D,0
-38.40657,-73.15704,355.33,0.61,0.71,2020-01-02,1950,N,VIIRS,n,2,299.9,11.63,D,0
-22.31678,-68.88297,313.39,0.53,0.42,2020-01-03,0527,N,VIIRS,n,2,283.07,2.72,N,2
-23.36063,-67.73211,303.1,0.45,0.39,2020-01-03,0527,N,VIIRS,n,2,275.04,1.07,N,1
-23.36426,-67.73248,299.97,0.45,0.39,2020-01-03,0527,N,VIIRS,n,2,271.27,0.89,N,1
-23.7856,-70.31872,304.99,0.4,0.44,2020-01-03,0527,N,VIIRS,n,2,287.32,0.94,N,2
-23.82316,-70.31478,337.73,0.4,0.44,2020-01-03,0527,N,VIIRS,n,2,289.69,4.94,N,2
-23.8224,-70.31865,304.52,0.4,0.44,2020-01-03,0527,N,VIIRS,n,2,287.58,4.94,N,2
-32.80038,-70.95406,309.3,0.47,0.4,2020-01-03,0530,N,VIIRS,n,2,287.63,1.46,N,2
-32.80401,-70.95502,308.93,0.47,0.4,2020-01-03,0530,N,VIIRS,n,2,288.49,1.81,N,2
-33.29447,-70.72626,322.23,0.45,0.39,2020-01-03,0530,N,VIIRS,n,2,290.28,2.22,N,2
-33.65349,-70.93901,300.46,0.46,0.39,2020-01-03,0530,N,VIIRS,n,2,286.81,0.55,N,0
-33.86397,-70.65634,300.46,0.44,0.39,2020-01-03,0530,N,VIIRS,n,2,286.17,7.39,N,0
-33.86751,-70.65728,335.06,0.44,0.39,2020-01-03,0530,N,VIIRS,n,2,290.3,7.39,N,0
-34.10377,-70.45645,307.04,0.43,0.38,2020-01-03,0530,N,VIIRS,n,2,287.55,13.27,N,2
-34.10462,-70.45179,304.63,0.43,0.38,2020-01-03,0530,N,VIIRS,n,2,288.84,2.14,N,2
-34.10723,-70.45757,333.75,0.43,0.38,2020-01-03,0530,N,VIIRS,n,2,293.31,13.27,N,2
-34.10809,-70.45287,298.93,0.43,0.38,2020-01-03,0530,N,VIIRS,n,2,288.85,2.14,N,2
-35.67983,-71.55961,314.53,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,287.32,1.35,N,0
-35.68247,-71.56565,307.55,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,288.09,1.24,N,0
-35.6834,-71.56064,317.05,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,289.31,1.24,N,0
-35.68604,-71.56667,303.07,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,288.55,1.24,N,0
-35.68698,-71.56166,305.36,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,289.72,1.24,N,0
-35.67931,-71.56204,304.44,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,286.63,1.03,N,0
-35.68027,-71.55704,302.5,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,286.88,1.03,N,0
-35.68288,-71.56306,315.83,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,289.87,1.03,N,0
-35.68384,-71.55806,306.05,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,286.64,1.03,N,0
-35.6855,-71.56909,302.99,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,287.89,0.87,N,0
-35.68645,-71.56409,307.51,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,290.03,2.14,N,0
-35.69002,-71.56511,325.23,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,289.88,2.14,N,0
-35.6936,-71.56613,320.76,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,288.19,1.93,N,0
-35.69455,-71.56113,314.23,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,288.62,1.93,N,0
-36.78421,-73.12888,298.04,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,287.3,1.31,N,0
-37.26313,-73.4783,306.67,0.51,0.41,2020-01-03,0531,N,VIIRS,n,2,289.17,1.59,N,0
-37.26688,-73.47956,302.05,0.51,0.41,2020-01-03,0531,N,VIIRS,n,2,288.52,0.89,N,0
-37.57352,-72.622,328.44,0.47,0.39,2020-01-03,0531,N,VIIRS,n,2,291.21,1.75,N,0
-37.57248,-72.62734,302.01,0.47,0.39,2020-01-03,0531,N,VIIRS,n,2,290.59,1.75,N,0
-37.85561,-71.16196,296.19,0.42,0.37,2020-01-03,0531,N,VIIRS,n,2,283.69,0.65,N,0
-38.06031,-72.33161,299.96,0.45,0.39,2020-01-03,0531,N,VIIRS,n,2,286.76,0.46,N,0
-37.92724,-73.23,335.6,0.49,0.4,2020-01-03,0531,N,VIIRS,n,2,288.64,7.04,N,0
-37.92825,-73.22488,332.8,0.49,0.4,2020-01-03,0531,N,VIIRS,n,2,289.86,3.95,N,0
-37.93193,-73.22607,330.07,0.49,0.4,2020-01-03,0531,N,VIIRS,n,2,286.95,3.95,N,0
-37.9379,-73.37427,298.8,0.49,0.4,2020-01-03,0531,N,VIIRS,n,2,286.45,0.72,N,0
-37.95528,-73.46056,337.74,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,290.16,4.72,N,0
-37.95869,-73.44365,327.97,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,289.21,3.31,N,0
-37.959,-73.46173,329.5,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.39,8.01,N,0
-37.96127,-73.45044,326.42,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.77,5.84,N,0
-37.96241,-73.44482,367,0.5,0.41,2020-01-03,0531,N,VIIRS,h,2,295.77,7.98,N,0
-37.95786,-73.46738,319.61,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.87,8.01,N,0
-37.96354,-73.4392,317.57,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,286.71,7.98,N,0
-37.96043,-73.47424,322.57,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.03,5.7,N,0
-37.96157,-73.46857,356.28,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,296.19,8.01,N,0
-37.96499,-73.45162,329.31,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,289.29,5.84,N,0
-37.96613,-73.44598,343.02,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,290.98,7.98,N,0
-37.96528,-73.46978,323.07,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.14,2.84,N,0
-37.96871,-73.4528,349.84,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,294.58,22.85,N,0
-37.96984,-73.44716,344.93,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,296.01,26,N,0
-37.97242,-73.454,355.19,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,294.89,22.85,N,0
-37.97355,-73.44834,347.05,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,298.7,26,N,0
-37.97613,-73.45518,346.85,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,295.55,11.48,N,0
-37.97726,-73.44955,349.71,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,293.57,15.11,N,0
-37.97984,-73.45638,347.15,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,291.2,11.48,N,0
-37.98098,-73.45074,342.53,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,289.04,15.11,N,0
-37.97757,-73.4677,316.49,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.29,2.39,N,0
-37.97871,-73.46203,312.75,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,287.86,11.48,N,0
-37.98129,-73.46887,336.5,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,288.76,4.07,N,0
-37.98015,-73.47454,309.84,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,287.02,4.07,N,0
-37.98242,-73.46323,301.65,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,285.67,0.79,N,0
-37.98355,-73.45759,299.94,0.5,0.41,2020-01-03,0531,N,VIIRS,n,2,285.39,0.79,N,0
-39.41791,-71.93871,316.81,0.42,0.38,2020-01-03,0532,N,VIIRS,n,2,272.06,0.55,N,1
-38.52627,-73.47049,354.94,0.49,0.4,2020-01-03,0532,N,VIIRS,n,2,291.8,16.69,N,0
-38.52994,-73.47176,333.76,0.49,0.4,2020-01-03,0532,N,VIIRS,n,2,287.17,5.73,N,0
-39.42138,-71.9396,324.74,0.42,0.38,2020-01-03,0532,N,VIIRS,n,2,271.97,1.19,N,1
-42.83587,-72.65287,301.72,0.41,0.37,2020-01-03,0533,N,VIIRS,n,2,289.79,1.1,N,1
-42.83493,-72.65808,303.77,0.41,0.37,2020-01-03,0533,N,VIIRS,n,2,287.61,0.72,N,1
-37.35502,-73.62164,339.78,0.48,0.64,2020-01-03,1751,N,VIIRS,n,2,294.43,4.96,D,0
-37.35523,-73.62698,335.6,0.48,0.64,2020-01-03,1751,N,VIIRS,n,2,293.08,4.96,D,0
-37.95222,-73.45889,337.09,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,292.8,17.4,D,0
-37.68697,-73.52527,332.34,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,296.63,4.79,D,0
-37.95789,-73.4472,367,0.47,0.64,2020-01-03,1751,N,VIIRS,h,2,295.03,35.46,D,0
-37.95852,-73.46411,367,0.47,0.64,2020-01-03,1751,N,VIIRS,h,2,294.79,17.4,D,0
-37.95747,-73.4359,338.66,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,292.09,37.25,D,0
-37.95768,-73.44155,349.68,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,303.61,37.25,D,0
-37.95831,-73.45848,353.15,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,293.64,17.4,D,0
-37.95873,-73.46986,356.88,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,303.94,24.01,D,0
-37.95894,-73.47556,331.69,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,291.7,24.01,D,0
-37.9516,-73.44194,367,0.47,0.64,2020-01-03,1751,N,VIIRS,h,2,293.87,37.25,D,0
-37.93094,-73.38221,333.37,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,294.38,2.29,D,0
-37.98307,-73.46838,367,0.47,0.64,2020-01-03,1751,N,VIIRS,h,2,300.74,21.36,D,0
-37.9822,-73.44563,341.34,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,294.99,11.68,D,0
-37.98242,-73.45127,335.24,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,294.04,11.68,D,0
-37.98264,-73.457,348.57,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,296.77,19.67,D,0
-37.98285,-73.4627,330.94,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,295.06,19.67,D,0
-37.98329,-73.47411,355.48,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,294.18,21.36,D,0
-37.97612,-73.44595,367,0.47,0.64,2020-01-03,1751,N,VIIRS,h,2,298.84,11.68,D,0
-37.97655,-73.45733,367,0.47,0.64,2020-01-03,1751,N,VIIRS,h,2,300.93,19.67,D,0
-37.9759,-73.44032,346.73,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,297.02,19.26,D,0
-37.97633,-73.45159,333.06,0.47,0.64,2020-01-03,1751,N,VIIRS,n,2,293.89,11.68,D,0
