latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-23.82233,-70.31877,309.56,0.48,0.65,2021-01-01,0502,N,VIIRS,n,2,281.13,3.44,N,2
-23.82344,-70.3142,305.79,0.48,0.64,2021-01-01,0502,N,VIIRS,n,2,280.14,2.24,N,2
-26.43274,-69.47785,318.36,0.38,0.58,2021-01-01,0503,N,VIIRS,n,2,284.49,2.49,N,2
-27.41558,-70.26239,302.54,0.4,0.6,2021-01-01,0503,N,VIIRS,n,2,287.51,1.29,N,2
-32.83125,-70.91658,304.35,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,289.55,21.75,N,0
-32.8304,-70.92004,304.56,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,289.54,12.58,N,0
-32.80106,-70.95154,367,0.33,0.55,2021-01-01,0505,N,VIIRS,h,2,289.86,4.5,N,2
-32.82699,-70.91182,353.14,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,292.96,21.75,N,0
-32.80018,-70.95514,304.58,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,288.18,4.5,N,2
-32.82081,-70.915,303.15,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,288.13,0.79,N,0
-32.8061,-70.95314,306.63,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,287.9,1.13,N,2
-32.82531,-70.91872,367,0.33,0.55,2021-01-01,0505,N,VIIRS,h,2,294.64,12.58,N,0
-32.82614,-70.91533,342.83,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,312.42,21.75,N,0
-32.82436,-70.92265,303.02,0.33,0.55,2021-01-01,0505,N,VIIRS,n,2,290.2,12.58,N,0
-36.86473,-71.3851,302.58,0.56,0.51,2021-01-01,0506,N,VIIRS,n,2,274.32,2.53,N,1
-36.86375,-71.38448,306.11,0.56,0.51,2021-01-01,0506,N,VIIRS,n,2,275.2,1.82,N,1
-37.19104,-72.32571,300.86,0.61,0.53,2021-01-01,0506,N,VIIRS,n,2,288.02,1.58,N,0
-23.8228,-70.313,300.29,0.6,0.7,2021-01-01,0643,N,VIIRS,n,2,284.42,1.16,N,2
-23.82233,-70.31944,299.67,0.6,0.7,2021-01-01,0643,N,VIIRS,n,2,284.72,1.16,N,2
-26.4316,-69.47716,315.65,0.71,0.75,2021-01-01,0644,N,VIIRS,n,2,282.73,3.48,N,2
-32.83026,-70.9094,302.31,0.65,0.73,2021-01-01,0645,N,VIIRS,n,2,288.26,4.65,N,0
-32.82321,-70.91482,299.78,0.64,0.72,2021-01-01,0645,N,VIIRS,n,2,287.45,5.47,N,0
-32.82999,-70.91763,345.7,0.64,0.72,2021-01-01,0645,N,VIIRS,n,2,289.73,5.47,N,0
-32.83025,-70.91089,305.52,0.64,0.72,2021-01-01,0645,N,VIIRS,n,2,288.33,5.74,N,0
-32.83004,-70.9159,345.63,0.64,0.72,2021-01-01,0645,N,VIIRS,n,2,289.59,4.65,N,0
-32.80113,-70.95294,318.17,0.64,0.72,2021-01-01,0645,N,VIIRS,n,2,288.1,2.38,N,2
-37.14603,-72.54621,318.32,0.56,0.69,2021-01-01,0647,N,VIIRS,n,2,287.44,2.55,N,0
-37.15273,-72.54031,332.07,0.56,0.69,2021-01-01,0647,N,VIIRS,n,2,288.21,4.13,N,0
-37.15253,-72.54675,322.2,0.56,0.69,2021-01-01,0647,N,VIIRS,n,2,287.99,4.13,N,0
-34.10857,-70.45651,335.07,0.68,0.74,2021-01-01,1727,N,VIIRS,n,2,303.96,4.87,D,2
-41.3737,-72.97577,325.54,0.48,0.4,2021-01-01,1906,N,VIIRS,l,2,300.48,1.63,D,0
-40.7773,-73.45673,328.68,0.47,0.4,2021-01-01,1906,N,VIIRS,n,2,301.4,3,D,0
-37.95932,-72.477,335.74,0.38,0.44,2021-01-01,1907,N,VIIRS,l,2,307.47,3.77,D,0
-36.93673,-72.35934,339.21,0.41,0.45,2021-01-01,1907,N,VIIRS,n,2,306.32,5.79,D,0
-36.42958,-72.37268,349.87,0.42,0.45,2021-01-01,1907,N,VIIRS,n,2,316.19,6.11,D,0
-36.4302,-72.37469,347.97,0.42,0.45,2021-01-01,1907,N,VIIRS,n,2,314.91,8.55,D,0
-35.08911,-71.20789,336.99,0.51,0.49,2021-01-01,1907,N,VIIRS,l,2,308.74,6.47,D,0
-34.10774,-70.45257,339.27,0.59,0.53,2021-01-01,1908,N,VIIRS,l,2,311.23,4.5,D,2
-34.1092,-70.45864,338.68,0.59,0.53,2021-01-01,1908,N,VIIRS,l,2,310.47,4.5,D,2
-34.10686,-70.45416,344.93,0.59,0.53,2021-01-01,1908,N,VIIRS,n,2,311.99,9.48,D,2
-32.80511,-70.95233,334.17,0.59,0.53,2021-01-01,1908,N,VIIRS,n,2,306.09,4.46,D,2
-23.82509,-70.31712,335.15,0.51,0.66,2021-01-01,1910,N,VIIRS,n,2,298.43,2.79,D,2
-37.33101,-73.616,296.07,0.61,0.71,2021-01-02,0448,N,VIIRS,n,2,283.89,1.76,N,0
-37.33733,-73.61905,306.82,0.61,0.71,2021-01-02,0448,N,VIIRS,n,2,284.16,1.76,N,0
-37.33332,-73.62085,324.13,0.61,0.71,2021-01-02,0448,N,VIIRS,n,2,285.1,2.63,N,0
-38.13044,-72.26115,327.11,0.5,0.66,2021-01-02,0448,N,VIIRS,n,2,282.62,3.62,N,0
-38.3731,-73.00228,302.29,0.53,0.67,2021-01-02,0448,N,VIIRS,n,2,285.26,2.32,N,0
-38.37482,-72.99654,305.93,0.53,0.67,2021-01-02,0448,N,VIIRS,n,2,285.05,1.38,N,0
-38.37959,-73.00354,318.23,0.53,0.67,2021-01-02,0448,N,VIIRS,n,2,285.58,2.32,N,0
-38.3811,-72.99851,307.8,0.53,0.67,2021-01-02,0448,N,VIIRS,n,2,285.03,1.38,N,0
-23.78009,-70.31732,300.46,0.6,0.53,2021-01-02,0624,N,VIIRS,n,2,287.14,1.58,N,2
-23.78504,-70.31799,303.2,0.6,0.53,2021-01-02,0624,N,VIIRS,n,2,287.18,1.48,N,2
-23.8203,-70.31689,310.96,0.6,0.53,2021-01-02,0624,N,VIIRS,n,2,286.94,2.12,N,2
-23.82113,-70.31732,318.86,0.6,0.53,2021-01-02,0624,N,VIIRS,n,2,288.02,2.5,N,2
-23.82607,-70.31809,306.5,0.6,0.53,2021-01-02,0624,N,VIIRS,n,2,287.45,2.5,N,2
-26.43125,-69.47544,326.39,0.36,0.58,2021-01-02,0625,N,VIIRS,n,2,283.95,3.8,N,2
-26.43097,-69.47887,307.48,0.36,0.58,2021-01-02,0625,N,VIIRS,n,2,282.6,4.4,N,2
-36.86331,-71.37456,295.13,0.36,0.57,2021-01-02,0628,N,VIIRS,n,2,281.04,0.63,N,1
-36.74328,-73.1244,298.59,0.57,0.52,2021-01-02,0628,N,VIIRS,n,2,286.19,0.67,N,2
-36.86852,-71.37747,295.65,0.36,0.57,2021-01-02,0628,N,VIIRS,n,2,278.47,0.5,N,1
-36.74814,-73.12498,303.47,0.57,0.52,2021-01-02,0628,N,VIIRS,n,2,285.15,0.67,N,2
-37.33645,-73.61808,298.03,0.54,0.51,2021-01-02,0628,N,VIIRS,n,2,284.69,0.83,N,0
-38.12715,-72.25965,324.25,0.32,0.55,2021-01-02,0628,N,VIIRS,n,2,282.41,2.47,N,0
-38.12739,-72.25587,304.7,0.32,0.55,2021-01-02,0628,N,VIIRS,n,2,281.8,1.47,N,0
-38.13232,-72.26021,298.56,0.32,0.55,2021-01-02,0628,N,VIIRS,n,2,281.45,0.82,N,0
-38.37866,-72.99815,354.49,0.6,0.53,2021-01-02,0628,N,VIIRS,n,2,291.94,28.37,N,0
-38.9119,-73.30519,323.24,0.58,0.52,2021-01-02,0628,N,VIIRS,n,2,285.77,2.2,N,0
-39.06496,-72.64931,332.24,0.39,0.36,2021-01-02,1848,N,VIIRS,n,2,298.83,7.44,D,0
-39.06234,-72.65471,333.02,0.39,0.36,2021-01-02,1848,N,VIIRS,n,2,299.66,7.44,D,0
-38.32655,-73.44019,344.99,0.39,0.36,2021-01-02,1848,N,VIIRS,n,2,298.57,9.05,D,0
-38.23637,-73.44008,332.7,0.39,0.36,2021-01-02,1848,N,VIIRS,n,2,299.97,1.74,D,0
-37.65073,-72.51274,339.94,0.4,0.37,2021-01-02,1848,N,VIIRS,n,2,300.13,4.86,D,0
-36.4838,-71.81092,333.68,0.42,0.38,2021-01-02,1848,N,VIIRS,n,2,300.66,2.36,D,0
-36.48034,-71.81187,330.49,0.42,0.38,2021-01-02,1848,N,VIIRS,l,2,301.21,3.13,D,0
-33.09981,-70.65025,356.68,0.52,0.41,2021-01-02,1849,N,VIIRS,n,2,319.92,7.82,D,0
-32.3233,-71.06932,341.77,0.51,0.41,2021-01-02,1849,N,VIIRS,n,2,311.9,1.83,D,0
-32.45493,-71.27068,340.64,0.49,0.41,2021-01-02,1849,N,VIIRS,n,2,310.49,5.1,D,0
-32.79326,-71.05922,339.27,0.5,0.41,2021-01-02,1849,N,VIIRS,l,2,310.7,6.76,D,0
-33.5617,-70.89999,337.56,0.49,0.41,2021-01-02,1849,N,VIIRS,n,2,306.93,2.26,D,0
-33.55874,-71.21485,335.02,0.48,0.4,2021-01-02,1849,N,VIIRS,l,2,309.73,4.42,D,0
-33.28627,-70.84672,335.53,0.5,0.41,2021-01-02,1849,N,VIIRS,l,2,310.17,3.56,D,0
-33.29069,-71.38725,337.36,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,307.74,2.85,D,0
-33.29163,-71.3923,339.89,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,307.24,3.48,D,0
-33.28797,-71.39327,354.48,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,307.59,5.17,D,0
-33.10051,-70.63329,354.6,0.52,0.41,2021-01-02,1849,N,VIIRS,n,2,319.96,12.48,D,0
-33.10153,-70.63856,350.56,0.52,0.41,2021-01-02,1849,N,VIIRS,n,2,319.37,12.48,D,0
-33.12873,-70.77893,343.06,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,313.26,13.76,D,0
-33.12978,-70.78432,339.35,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,313.26,13.28,D,0
-33.09772,-70.6395,352.79,0.52,0.41,2021-01-02,1849,N,VIIRS,n,2,319.04,17.75,D,0
-33.09877,-70.64488,352.03,0.52,0.41,2021-01-02,1849,N,VIIRS,n,2,319.52,7.82,D,0
-33.10294,-70.66632,355.26,0.51,0.41,2021-01-02,1849,N,VIIRS,n,2,319.39,13.05,D,0
-32.78453,-70.97137,340.33,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,306.43,2.04,D,0
-32.80288,-70.95229,333.61,0.5,0.41,2021-01-02,1849,N,VIIRS,l,2,306.51,4.48,D,2
-33.10226,-70.68337,350.07,0.51,0.41,2021-01-02,1849,N,VIIRS,n,2,317.23,9.06,D,0
-33.10122,-70.67798,349.07,0.51,0.41,2021-01-02,1849,N,VIIRS,n,2,317.24,9.06,D,0
-33.096,-70.65118,348.25,0.52,0.41,2021-01-02,1849,N,VIIRS,l,2,321.88,7.82,D,0
-33.10604,-70.68232,357.16,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,315.96,9.06,D,0
-33.105,-70.67695,357.17,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,316.15,9.06,D,0
-33.10397,-70.67162,357.16,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,317.25,13.05,D,0
-34.90986,-71.09554,338.02,0.46,0.39,2021-01-02,1849,N,VIIRS,l,2,313.02,11.23,D,0
-34.91477,-71.14196,346.44,0.46,0.39,2021-01-02,1849,N,VIIRS,n,2,308.77,3.71,D,0
-34.51944,-70.66418,334.1,0.49,0.4,2021-01-02,1849,N,VIIRS,l,2,307.64,7.64,D,0
-34.52039,-70.66908,352.89,0.49,0.4,2021-01-02,1849,N,VIIRS,n,2,312.96,7.64,D,0
-34.51661,-70.66972,340.85,0.49,0.4,2021-01-02,1849,N,VIIRS,n,2,310.85,5.93,D,0
-34.48584,-71.08198,354.86,0.47,0.4,2021-01-02,1849,N,VIIRS,n,2,306.02,5.96,D,0
-34.48681,-71.0871,335.12,0.47,0.4,2021-01-02,1849,N,VIIRS,n,2,305.05,5.96,D,0
-34.40807,-70.8148,342.8,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,308.73,4.15,D,0
-34.40538,-70.82098,346.47,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,308.22,2.69,D,0
-34.40393,-70.81847,338.81,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,308.19,3.39,D,0
-34.38694,-70.9546,342.91,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,305.65,3.97,D,0
-34.35766,-70.81991,346.28,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,312.14,5.72,D,0
-34.35865,-70.82516,347.74,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,309.87,5.72,D,0
-34.47315,-71.50027,336.78,0.45,0.39,2021-01-02,1849,N,VIIRS,l,2,310.1,2.4,D,0
-34.35715,-71.00085,336.27,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,302.22,1.24,D,0
-34.35813,-71.00601,351.69,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,307,4.59,D,0
-34.45719,-71.5564,348.87,0.45,0.39,2021-01-02,1849,N,VIIRS,n,2,312.39,6.79,D,0
-34.27954,-70.79747,343.06,0.49,0.4,2021-01-02,1849,N,VIIRS,n,2,307.42,3.36,D,0
-34.27982,-70.80033,337.26,0.49,0.4,2021-01-02,1849,N,VIIRS,l,2,308.02,2.48,D,0
-34.20122,-70.87722,336.81,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,306.71,6.44,D,0
-34.10706,-70.45293,339.65,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,311.27,12.62,D,2
-34.10875,-70.45486,338.09,0.51,0.41,2021-01-02,1849,N,VIIRS,l,2,309.73,12.01,D,2
-34.29221,-71.62201,335.3,0.45,0.39,2021-01-02,1849,N,VIIRS,l,2,310.19,3.19,D,0
-34.06715,-70.64874,340.09,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,306.76,3.79,D,0
-34.06342,-70.64981,350.41,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,306.52,3.79,D,0
-34.00169,-70.63012,344.47,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,308.85,2.96,D,0
-33.99793,-70.63107,336.94,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,305.92,2.96,D,0
-33.99419,-70.63206,349.2,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,308.82,2.31,D,0
-33.98644,-70.67365,344.65,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,308.5,4.23,D,0
-33.98168,-70.66933,348.54,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,305.74,4.23,D,0
-33.9827,-70.67468,347.16,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,308.56,4.23,D,0
-33.9643,-70.64041,345.88,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,305.58,6.06,D,0
-34.08075,-71.37366,346.55,0.46,0.39,2021-01-02,1849,N,VIIRS,n,2,305,2.96,D,0
-34.03489,-71.38787,339.43,0.46,0.39,2021-01-02,1849,N,VIIRS,n,2,306.92,5.49,D,0
-34.00161,-71.29069,347.39,0.47,0.4,2021-01-02,1849,N,VIIRS,n,2,306.02,4.17,D,0
-33.75443,-70.84782,336.61,0.49,0.41,2021-01-02,1849,N,VIIRS,l,2,308.45,2.27,D,0
-33.75174,-70.8541,332.92,0.49,0.4,2021-01-02,1849,N,VIIRS,l,2,306.42,2.27,D,0
-33.75402,-70.84486,338.26,0.49,0.41,2021-01-02,1849,N,VIIRS,n,2,308.26,4.93,D,0
-33.68038,-70.62275,344.03,0.51,0.41,2021-01-02,1849,N,VIIRS,n,2,305.75,4.54,D,0
-33.6924,-70.9725,336.45,0.49,0.4,2021-01-02,1849,N,VIIRS,n,2,301.33,1.72,D,0
-33.67823,-71.02038,345.93,0.49,0.4,2021-01-02,1849,N,VIIRS,n,2,299.64,4.22,D,0
-33.63939,-71.16468,337.95,0.48,0.4,2021-01-02,1849,N,VIIRS,n,2,302.12,1.9,D,0
-33.56198,-70.86072,337.23,0.5,0.41,2021-01-02,1849,N,VIIRS,n,2,305.98,2.38,D,0
-31.61336,-71.14211,344.5,0.52,0.41,2021-01-02,1850,N,VIIRS,n,2,311.31,4.74,D,0
-30.65369,-71.09109,340.78,0.54,0.42,2021-01-02,1850,N,VIIRS,n,2,311.69,2.36,D,0
-27.41499,-70.26328,341.32,0.45,0.47,2021-01-02,1851,N,VIIRS,l,2,311.98,4.45,D,2
-23.82572,-70.31627,345.36,0.53,0.5,2021-01-02,1852,N,VIIRS,n,2,308.79,8.35,D,2
-21.96927,-68.36471,349.4,0.38,0.59,2021-01-02,1852,N,VIIRS,n,2,309.8,1.15,D,0
-23.82281,-70.31445,344.6,0.53,0.5,2021-01-02,1852,N,VIIRS,n,2,308.18,6.61,D,2
-22.41271,-68.37748,335.91,0.37,0.58,2021-01-02,1852,N,VIIRS,l,2,307.92,0.68,D,0
-19.13418,-70.27528,330.19,0.33,0.55,2021-01-02,1853,N,VIIRS,l,2,301.76,2.91,D,3
-18.40248,-70.15501,299.76,0.43,0.38,2021-01-03,0604,N,VIIRS,n,2,283.94,0.9,N,0
-23.82248,-70.3147,330.33,0.48,0.4,2021-01-03,0605,N,VIIRS,n,2,288.74,3.49,N,2
-23.82619,-70.31534,324.12,0.48,0.4,2021-01-03,0605,N,VIIRS,n,2,287.66,3.33,N,2
-23.78045,-70.3175,301.85,0.48,0.4,2021-01-03,0605,N,VIIRS,n,2,288.48,1.03,N,2
-23.78416,-70.3181,307.14,0.48,0.4,2021-01-03,0605,N,VIIRS,n,2,288.62,1.03,N,2
-27.41712,-70.26166,302.19,0.53,0.42,2021-01-03,0606,N,VIIRS,n,2,287.28,1.3,N,2
-26.43321,-69.47793,303.14,0.57,0.43,2021-01-03,0606,N,VIIRS,n,2,283.36,2.46,N,2
-27.41323,-70.26105,340.75,0.53,0.42,2021-01-03,0606,N,VIIRS,n,2,289.7,7.57,N,2
-27.41776,-70.25634,300.74,0.53,0.42,2021-01-03,0606,N,VIIRS,n,2,289.42,1.3,N,2
-32.80292,-70.95258,310.7,0.56,0.43,2021-01-03,0608,N,VIIRS,n,2,287,2.48,N,2
-36.86696,-71.3754,300.83,0.4,0.44,2021-01-03,0609,N,VIIRS,n,2,261.97,0.43,N,1
-36.74702,-73.12894,328.6,0.49,0.4,2021-01-03,0609,N,VIIRS,n,2,287.72,2.99,N,2
-36.74324,-73.12827,298.97,0.49,0.4,2021-01-03,0609,N,VIIRS,n,2,286.27,2.99,N,2
-41.44527,-72.90942,327.54,0.48,0.4,2021-01-03,1828,N,VIIRS,n,2,295.19,3.09,D,0
-41.44547,-72.90846,329.72,0.48,0.4,2021-01-03,1828,N,VIIRS,n,2,293.97,3.08,D,0
-38.05715,-72.51026,345.72,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,310.69,33.66,D,0
-38.23645,-73.37618,346.75,0.46,0.39,2021-01-03,1829,N,VIIRS,n,2,308,37.57,D,0
-38.53582,-72.45848,333.47,0.44,0.38,2021-01-03,1829,N,VIIRS,l,2,305.43,3.99,D,0
-38.66075,-72.63063,344.61,0.44,0.38,2021-01-03,1829,N,VIIRS,n,2,303.98,25.49,D,0
-39.45234,-72.76449,326.16,0.45,0.39,2021-01-03,1829,N,VIIRS,l,2,300.03,2.8,D,0
-39.41929,-71.94059,332.05,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,301.58,0.73,D,1
-38.03102,-72.41853,311.33,0.43,0.38,2021-01-03,1829,N,VIIRS,l,2,318.47,103.61,D,0
-38.05361,-72.51101,343.67,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,311.38,33.66,D,0
-38.02585,-72.43487,333.27,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,307.41,3.05,D,0
-38.02522,-72.42989,335.09,0.43,0.38,2021-01-03,1829,N,VIIRS,l,2,309.05,5.14,D,0
-38.02459,-72.42493,346.03,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,309.26,5.14,D,0
-38.02396,-72.41997,346.43,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,306.71,18.68,D,0
-38.02333,-72.41502,367,0.43,0.38,2021-01-03,1829,N,VIIRS,h,2,310.33,18.68,D,0
-38.02938,-72.43415,347.67,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,307.61,2.99,D,0
-38.02875,-72.42918,331.64,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,303.01,3.27,D,0
-38.0275,-72.41925,343.03,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,311.19,103.61,D,0
-36.73814,-73.12457,338.66,0.44,0.38,2021-01-03,1829,N,VIIRS,n,2,305.06,5.92,D,2
-37.66721,-73.52166,332.41,0.46,0.39,2021-01-03,1829,N,VIIRS,n,2,301.88,3.85,D,0
-38.01981,-72.41575,343.91,0.43,0.38,2021-01-03,1829,N,VIIRS,n,2,309.73,18.68,D,0
-32.80262,-70.94997,335.44,0.38,0.36,2021-01-03,1830,N,VIIRS,l,2,308.03,4.65,D,2
-33.46965,-70.54966,336.94,0.38,0.36,2021-01-03,1830,N,VIIRS,l,2,311.59,3.17,D,0
-34.10484,-70.45834,347.43,0.38,0.36,2021-01-03,1830,N,VIIRS,n,2,314.35,10.75,D,2
-34.10817,-70.45761,343.83,0.38,0.36,2021-01-03,1830,N,VIIRS,n,2,315.02,6.28,D,2
-34.98306,-71.32669,344.43,0.39,0.36,2021-01-03,1830,N,VIIRS,n,2,309.21,8.69,D,0
-34.98642,-71.32598,347.63,0.39,0.36,2021-01-03,1830,N,VIIRS,n,2,312.39,9.24,D,0
-36.46052,-72.88496,331.17,0.43,0.38,2021-01-03,1830,N,VIIRS,n,2,303.33,3.97,D,0
-36.4599,-72.8801,331.04,0.43,0.38,2021-01-03,1830,N,VIIRS,n,2,297.24,3.97,D,0
-25.52077,-70.16441,350.68,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,319.43,2.91,D,0
-27.25858,-70.10508,339.26,0.42,0.37,2021-01-03,1832,N,VIIRS,l,2,313.75,2.55,D,0
-27.25442,-70.10165,345.71,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,314.11,5.11,D,0
-27.25514,-70.10584,354.48,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,313.52,2.55,D,0
-27.25585,-70.11002,344.29,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,313.02,2.55,D,0
-27.25656,-70.1142,339.77,0.42,0.37,2021-01-03,1832,N,VIIRS,l,2,313.37,3.09,D,0
-27.2524,-70.11076,345.77,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,313.88,5.26,D,0
-27.25311,-70.11494,340.84,0.42,0.37,2021-01-03,1832,N,VIIRS,l,2,313.4,2.39,D,0
-27.25382,-70.11911,346.12,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,313.02,2.39,D,0
-27.24966,-70.11568,352.57,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,312.68,2.39,D,0
-27.25037,-70.11985,343.9,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,312.82,2.39,D,0
-27.11729,-70.17271,350.05,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,317.14,2.53,D,0
-27.118,-70.17691,349.49,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,316.72,3.22,D,0
-27.11244,-70.16512,344.83,0.42,0.37,2021-01-03,1832,N,VIIRS,l,2,318.55,5.5,D,0
-27.11314,-70.16929,346.22,0.42,0.37,2021-01-03,1832,N,VIIRS,l,2,318.13,2.53,D,0
-27.11385,-70.17346,347.47,0.42,0.37,2021-01-03,1832,N,VIIRS,l,2,317.73,2.53,D,0
-27.11455,-70.17765,351.96,0.42,0.37,2021-01-03,1832,N,VIIRS,n,2,317.56,3.22,D,0
-27.00639,-69.85897,355.25,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,317.26,5.78,D,0
-27.00712,-69.86321,356.45,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,316.72,5.78,D,0
-27.00785,-69.86745,355.88,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,316.81,6.31,D,0
-27.00858,-69.8717,354.15,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,316.97,6.31,D,0
-27.0029,-69.85973,356.58,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,316.97,5.78,D,0
-27.00364,-69.86396,355.96,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,317.01,5.78,D,0
-27.00437,-69.86822,356.7,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,316.97,6.31,D,0
-27.0051,-69.87247,356.75,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,317.81,6.31,D,0
-27.00015,-69.86472,354.48,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,318.29,13.7,D,0
-27.00089,-69.86897,357.56,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,318.81,11.24,D,0
-27.00162,-69.87322,357.54,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,318.96,11.24,D,0
-26.30703,-70.21331,353.87,0.42,0.38,2021-01-03,1832,N,VIIRS,n,2,315.66,6.49,D,0
-26.30847,-70.22173,344,0.42,0.38,2021-01-03,1832,N,VIIRS,l,2,314.81,7.41,D,0
-26.30357,-70.21406,356.24,0.42,0.38,2021-01-03,1832,N,VIIRS,n,2,316.75,6.49,D,0
-26.30428,-70.21824,356.66,0.42,0.38,2021-01-03,1832,N,VIIRS,l,2,316.95,7.41,D,0
-26.305,-70.22246,356.71,0.42,0.38,2021-01-03,1832,N,VIIRS,l,2,316.41,7.41,D,0
-26.30573,-70.2267,356.66,0.42,0.38,2021-01-03,1832,N,VIIRS,l,2,316,11.4,D,0
-26.30083,-70.21905,355.15,0.42,0.38,2021-01-03,1832,N,VIIRS,n,2,316.74,9.56,D,0
-26.30154,-70.22324,357.52,0.42,0.38,2021-01-03,1832,N,VIIRS,l,2,317.02,9.56,D,0
-25.52003,-70.16015,357.09,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,320.02,7.06,D,0
-25.5158,-70.15666,345.62,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,320.04,4.68,D,0
-25.51727,-70.16516,346.78,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,319.16,3.62,D,0
-25.51654,-70.1609,357.1,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,320.12,4.68,D,0
-25.5123,-70.15742,350.87,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,319.95,4.68,D,0
-25.51304,-70.16167,357.09,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,319.26,4.68,D,0
-25.51727,-70.1643,351.28,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,319.22,3.27,D,0
-25.51655,-70.16003,356.69,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,320.55,9.03,D,0
-25.51377,-70.16507,349.55,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,318.5,3.27,D,0
-25.51305,-70.1608,356.81,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,319.34,9.03,D,0
-25.511,-70.17011,353.37,0.43,0.38,2021-01-03,1832,N,VIIRS,n,2,319.46,5.01,D,0
-25.50956,-70.16158,356.52,0.43,0.38,2021-01-03,1832,N,VIIRS,l,2,319.93,6.58,D,0
