latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-34.31655,-71.75158,352.93,0.49,0.4,2024-01-02,1818,N,VIIRS,l,2,326.89,45.29,D,0
-34.31279,-71.7522,352.19,0.49,0.4,2024-01-02,1818,N,VIIRS,n,2,316.54,45.29,D,0
-34.31216,-71.74683,367,0.49,0.4,2024-01-02,1818,N,VIIRS,l,2,332.48,45.29,D,0
-34.3084,-71.74744,346.2,0.49,0.4,2024-01-02,1818,N,VIIRS,n,2,319.55,34.45,D,0
-33.1431,-71.27753,346.56,0.45,0.39,2024-01-02,1819,N,VIIRS,n,2,305.45,10.72,D,0
-23.47062,-69.42112,353.27,0.39,0.36,2024-01-02,1821,N,VIIRS,n,2,321.13,5.92,D,0
-19.07196,-69.16234,338.99,0.42,0.38,2024-01-02,1822,N,VIIRS,l,2,309.67,3.23,D,0
-19.06851,-69.16291,341.86,0.42,0.38,2024-01-02,1822,N,VIIRS,l,2,312.56,3.23,D,0
-23.7852,-70.31771,297.59,0.49,0.4,2024-01-03,0535,N,VIIRS,n,2,287.45,1.03,N,2
-23.78147,-70.31692,299.18,0.49,0.4,2024-01-03,0535,N,VIIRS,n,2,288.11,1.18,N,2
-26.43478,-69.48019,299.11,0.42,0.38,2024-01-03,0535,N,VIIRS,n,2,284.18,1.07,N,2
-26.4313,-69.47954,300.99,0.42,0.38,2024-01-03,0535,N,VIIRS,n,2,282.32,1.07,N,2
-23.8243,-70.31582,313.45,0.49,0.4,2024-01-03,0535,N,VIIRS,n,2,289.04,2.23,N,2
-28.48041,-71.25086,307.87,0.47,0.4,2024-01-03,0536,N,VIIRS,n,2,289.77,1.69,N,2
-28.47833,-71.24811,298.75,0.47,0.4,2024-01-03,0536,N,VIIRS,n,2,288.42,1.49,N,0
-32.80143,-70.95238,326.23,0.41,0.37,2024-01-03,0537,N,VIIRS,n,2,289.95,2.9,N,2
-34.10859,-70.45522,329.45,0.39,0.37,2024-01-03,0537,N,VIIRS,n,2,288.32,10.83,N,2
-34.10452,-70.45862,306.52,0.39,0.37,2024-01-03,0537,N,VIIRS,n,2,287.8,11.54,N,2
-34.10525,-70.45433,325.18,0.39,0.37,2024-01-03,0537,N,VIIRS,n,2,293.54,11.54,N,2
-37.03122,-72.76878,341.71,0.42,0.38,2024-01-03,0538,N,VIIRS,n,2,293,15.26,N,0
-36.78285,-73.12687,310.78,0.44,0.38,2024-01-03,0538,N,VIIRS,n,2,287.36,1.29,N,0
-37.03468,-72.76978,330.98,0.42,0.38,2024-01-03,0538,N,VIIRS,n,2,286.66,8.39,N,0
-37.03553,-72.76505,327.44,0.42,0.38,2024-01-03,0538,N,VIIRS,n,2,299.77,47.09,N,0
-37.0349,-72.76672,345.97,0.42,0.38,2024-01-03,0538,N,VIIRS,n,2,303.74,51.82,N,0
-37.03576,-72.76201,305.94,0.42,0.38,2024-01-03,0538,N,VIIRS,n,2,286.12,9.21,N,0
-37.03207,-72.76405,341.58,0.42,0.38,2024-01-03,0538,N,VIIRS,n,2,292.39,11.06,N,0
-39.42064,-71.94135,350.31,0.39,0.36,2024-01-03,0539,N,VIIRS,n,2,261.98,22.01,N,1
-39.41728,-71.94054,345.05,0.39,0.36,2024-01-03,0539,N,VIIRS,n,2,255.69,22.01,N,1
-39.41982,-71.94633,367,0.33,0.55,2024-01-03,1758,N,VIIRS,h,2,292.57,3.9,D,1
-38.54265,-72.0024,367,0.33,0.55,2024-01-03,1758,N,VIIRS,h,2,309.63,18.03,D,0
-38.17237,-73.43196,367,0.38,0.59,2024-01-03,1758,N,VIIRS,h,2,300.31,8.7,D,0
-38.54169,-72.42407,327.97,0.34,0.56,2024-01-03,1758,N,VIIRS,l,2,298.72,2.52,D,0
-38.24286,-72.32077,327.19,0.34,0.56,2024-01-03,1758,N,VIIRS,l,2,298.52,3.18,D,0
-38.05278,-72.46818,330.39,0.34,0.56,2024-01-03,1758,N,VIIRS,n,2,304.23,2.53,D,0
-39.4202,-71.94289,367,0.33,0.55,2024-01-03,1758,N,VIIRS,h,2,292.51,4.81,D,1
-37.71306,-72.23824,330.63,0.33,0.55,2024-01-03,1759,N,VIIRS,l,2,302.03,1.64,D,0
-36.59191,-72.11455,331.21,0.63,0.54,2024-01-03,1759,N,VIIRS,l,2,304.88,5.71,D,0
-37.27203,-72.14834,344.06,0.32,0.55,2024-01-03,1759,N,VIIRS,l,2,318.65,8.17,D,0
-34.0509,-70.64909,343.33,0.49,0.49,2024-01-03,1800,N,VIIRS,n,2,308.3,2.3,D,0
-34.19751,-70.97476,341.89,0.52,0.5,2024-01-03,1800,N,VIIRS,n,2,305.71,16.34,D,0
-34.20049,-70.97573,341.73,0.52,0.5,2024-01-03,1800,N,VIIRS,n,2,306.81,6.52,D,0
-34.19577,-70.97569,339.39,0.52,0.5,2024-01-03,1800,N,VIIRS,n,2,302.23,6.52,D,0
-34.1072,-70.45321,337.85,0.48,0.48,2024-01-03,1800,N,VIIRS,l,2,312.17,3.55,D,2
-34.05071,-70.6469,343.25,0.49,0.49,2024-01-03,1800,N,VIIRS,n,2,307.14,3.98,D,0
-34.04614,-70.64745,336.37,0.49,0.49,2024-01-03,1800,N,VIIRS,l,2,309.54,3.98,D,0
-22.36372,-69.58486,367,0.48,0.4,2024-01-03,1803,N,VIIRS,l,2,327.4,6.39,D,0
-22.37113,-69.58374,367,0.48,0.4,2024-01-03,1803,N,VIIRS,l,2,326.44,5.35,D,0
-22.37235,-69.59315,367,0.48,0.4,2024-01-03,1803,N,VIIRS,l,2,329.48,1.9,D,0
-22.36803,-69.589,367,0.48,0.4,2024-01-03,1803,N,VIIRS,h,2,327.42,6.39,D,0
-22.36742,-69.5843,367,0.48,0.4,2024-01-03,1803,N,VIIRS,l,2,327,6.39,D,0
-22.36864,-69.59371,367,0.48,0.4,2024-01-03,1803,N,VIIRS,l,2,326.79,6.56,D,0
-22.36432,-69.58956,358.16,0.48,0.4,2024-01-03,1803,N,VIIRS,l,2,327.54,6.39,D,0
-38.17211,-73.42806,332.21,0.42,0.61,2024-01-03,1939,N,VIIRS,n,2,296.99,6.08,D,0
-38.17251,-73.43175,354.87,0.42,0.61,2024-01-03,1939,N,VIIRS,n,2,300.3,6.37,D,0
-37.27125,-72.15142,340.84,0.52,0.67,2024-01-03,1939,N,VIIRS,l,2,311.14,10.64,D,0
-37.27323,-72.14649,342.91,0.52,0.67,2024-01-03,1939,N,VIIRS,n,2,312.53,7.41,D,0
-38.17345,-73.43282,342.6,0.42,0.61,2024-01-03,1939,N,VIIRS,n,2,298.35,5.39,D,0
-33.33525,-70.8148,356.78,0.77,0.77,2024-01-03,1940,N,VIIRS,n,2,305.3,10.04,D,0
-33.60961,-70.67319,350.32,0.77,0.77,2024-01-03,1940,N,VIIRS,n,2,303.04,10.11,D,0
-23.7816,-70.32106,301.43,0.61,0.54,2024-01-04,0516,N,VIIRS,n,2,286.47,1.78,N,2
-33.29661,-70.72765,316.62,0.42,0.45,2024-01-04,0518,N,VIIRS,n,2,290.2,2.15,N,2
-32.80526,-70.95297,300.34,0.44,0.46,2024-01-04,0518,N,VIIRS,n,2,287.12,1.12,N,2
-32.80103,-70.95176,324.29,0.44,0.46,2024-01-04,0518,N,VIIRS,n,2,288.73,1.12,N,2
-39.41994,-71.94091,342.02,0.55,0.42,2024-01-04,0520,N,VIIRS,n,2,279.51,20.73,N,1
-38.17352,-73.41717,304.07,0.45,0.47,2024-01-04,0520,N,VIIRS,n,2,267.33,0.98,N,0
-37.26964,-72.14881,295.82,0.41,0.45,2024-01-04,0520,N,VIIRS,n,2,269.02,0.43,N,0
-37.27372,-72.15022,301.37,0.41,0.45,2024-01-04,0520,N,VIIRS,n,2,272.59,0.43,N,0
-37.97037,-72.49239,295.07,0.41,0.45,2024-01-04,0520,N,VIIRS,n,2,272.78,0.31,N,0
-39.41823,-71.94907,303.98,0.55,0.43,2024-01-04,0520,N,VIIRS,n,2,268.77,20.73,N,1
-39.41592,-71.94033,297.42,0.55,0.42,2024-01-04,0520,N,VIIRS,n,2,268.84,20.73,N,0
-33.21178,-70.94009,331.07,0.47,0.64,2024-01-04,1741,N,VIIRS,n,2,304.87,10.46,D,0
-32.80274,-70.95302,344.48,0.47,0.64,2024-01-04,1741,N,VIIRS,n,2,300.09,4.07,D,2
-32.80191,-70.95061,336.07,0.47,0.64,2024-01-04,1741,N,VIIRS,n,2,298.15,4.84,D,2
-33.20545,-70.93531,367,0.47,0.64,2024-01-04,1741,N,VIIRS,h,2,302.28,25.76,D,0
-34.1053,-70.45374,340.58,0.45,0.63,2024-01-04,1741,N,VIIRS,n,2,306.47,4.88,D,2
-34.10559,-70.45927,352.1,0.45,0.63,2024-01-04,1741,N,VIIRS,n,2,305.89,4.88,D,2
-33.21154,-70.93559,367,0.47,0.64,2024-01-04,1741,N,VIIRS,h,2,309.32,16.78,D,0
-33.2113,-70.93119,352.71,0.47,0.64,2024-01-04,1741,N,VIIRS,n,2,302.89,16.78,D,0
-22.32352,-68.67139,343.65,0.53,0.5,2024-01-04,1744,N,VIIRS,n,2,310.3,1.45,D,0
-33.2061,-70.93706,336.85,0.43,0.62,2024-01-04,1921,N,VIIRS,n,2,302.79,1.78,D,0
-33.20673,-70.93839,336.53,0.44,0.62,2024-01-04,1921,N,VIIRS,n,2,303.02,3.61,D,0
-33.21144,-70.93391,333.5,0.43,0.62,2024-01-04,1921,N,VIIRS,n,2,301.79,1.59,D,0
-34.10626,-70.45914,338.26,0.44,0.62,2024-01-04,1921,N,VIIRS,n,2,306.86,1.49,D,2
-35.47027,-71.65839,367,0.35,0.57,2024-01-04,1921,N,VIIRS,h,2,306.01,6.96,D,0
-35.4693,-71.65455,367,0.35,0.57,2024-01-04,1921,N,VIIRS,h,2,306.76,6.96,D,0
-34.10546,-70.45882,344.3,0.35,0.57,2024-01-05,0500,N,VIIRS,n,2,289.45,5.76,N,2
-33.29707,-70.72793,306.21,0.38,0.58,2024-01-05,0500,N,VIIRS,n,2,289.55,1.1,N,2
-33.29604,-70.73196,301.3,0.38,0.58,2024-01-05,0500,N,VIIRS,n,2,289.22,1.43,N,2
-32.80379,-70.95149,302.65,0.4,0.6,2024-01-05,0500,N,VIIRS,n,2,287.58,1.3,N,2
-32.80265,-70.95592,308.03,0.4,0.6,2024-01-05,0500,N,VIIRS,n,2,288.16,1.94,N,2
-34.10642,-70.45501,312.71,0.35,0.57,2024-01-05,0500,N,VIIRS,n,2,287.63,3.65,N,2
-39.41928,-71.94646,307.27,0.62,0.54,2024-01-05,0501,N,VIIRS,n,2,256.46,0.92,N,1
-23.82129,-70.31952,303.52,0.48,0.65,2024-01-05,0637,N,VIIRS,n,2,287.14,1.13,N,2
-23.82733,-70.32043,301.26,0.48,0.65,2024-01-05,0637,N,VIIRS,n,2,286.52,1.13,N,2
-27.41473,-70.26133,349.27,0.52,0.67,2024-01-05,0638,N,VIIRS,n,2,287.5,7.73,N,2
-27.41437,-70.26665,305.56,0.52,0.67,2024-01-05,0638,N,VIIRS,n,2,286.45,6.69,N,0
-26.43232,-69.48031,320.69,0.57,0.69,2024-01-05,0638,N,VIIRS,n,2,281.43,4.97,N,2
-26.43267,-69.47509,304.2,0.57,0.69,2024-01-05,0638,N,VIIRS,n,2,279.22,3.24,N,2
-26.4312,-69.47674,330.82,0.57,0.69,2024-01-05,0638,N,VIIRS,n,2,281.06,5.11,N,2
-27.41684,-70.26677,299.95,0.52,0.67,2024-01-05,0639,N,VIIRS,n,2,286.47,4.56,N,0
-27.41716,-70.26145,349.28,0.52,0.67,2024-01-05,0639,N,VIIRS,n,2,287.62,4.56,N,2
-34.10706,-70.45843,342.26,0.57,0.69,2024-01-05,0640,N,VIIRS,n,2,287.7,6.68,N,2
-39.41697,-71.93258,338.3,0.52,0.67,2024-01-05,0642,N,VIIRS,n,2,267.31,3.52,N,1
-39.42322,-71.93468,327.76,0.52,0.67,2024-01-05,0642,N,VIIRS,n,2,263.13,3.52,N,1
-21.14015,-69.2309,340.15,0.56,0.69,2024-01-05,1725,N,VIIRS,l,2,310.19,7.21,D,0
-32.80198,-70.95448,341.99,0.49,0.49,2024-01-05,1903,N,VIIRS,n,2,301.97,6.17,D,2
-33.29648,-70.7252,330.67,0.49,0.49,2024-01-05,1903,N,VIIRS,l,2,304.87,1.42,D,2
-33.29674,-70.72871,333.57,0.49,0.49,2024-01-05,1903,N,VIIRS,l,2,304.78,1.85,D,2
-32.80284,-70.9528,343.62,0.49,0.48,2024-01-05,1903,N,VIIRS,n,2,304.25,9.36,D,2
-22.31742,-68.87904,337.41,0.55,0.68,2024-01-05,1905,N,VIIRS,l,2,312.1,5.12,D,2
-22.31518,-68.88055,330.19,0.57,0.52,2024-01-06,0618,N,VIIRS,n,2,283.91,6.84,N,2
-22.31652,-68.88545,315.7,0.57,0.52,2024-01-06,0618,N,VIIRS,n,2,283.45,5.07,N,2
-22.31713,-68.87991,318.34,0.57,0.52,2024-01-06,0618,N,VIIRS,n,2,282.86,3.61,N,2
-26.4329,-69.4784,335.75,0.59,0.53,2024-01-06,0619,N,VIIRS,n,2,284.57,7.89,N,2
-23.78459,-70.31977,301.72,0.48,0.48,2024-01-06,0619,N,VIIRS,n,2,287.07,1.33,N,2
-27.41627,-70.26015,302.13,0.54,0.51,2024-01-06,0620,N,VIIRS,n,2,288.22,1.75,N,2
-28.47949,-71.25124,299.49,0.48,0.48,2024-01-06,0620,N,VIIRS,n,2,289.1,1.21,N,2
-33.29576,-70.72858,304.33,0.58,0.52,2024-01-06,0621,N,VIIRS,n,2,283.2,1.66,N,2
-39.42352,-71.936,334.8,0.58,0.52,2024-01-06,0623,N,VIIRS,n,2,267.83,26.98,N,1
-39.41859,-71.93579,340.14,0.58,0.52,2024-01-06,0623,N,VIIRS,n,2,284.58,26.98,N,1
-36.82622,-72.67152,337.27,0.38,0.36,2024-01-06,1843,N,VIIRS,n,2,307.03,3.9,D,0
-34.60722,-70.98688,338.64,0.42,0.38,2024-01-06,1843,N,VIIRS,n,2,308.63,2.46,D,0
-34.5744,-70.98877,336,0.42,0.38,2024-01-06,1843,N,VIIRS,l,2,309.36,5.69,D,0
-33.0949,-70.7689,355.27,0.44,0.39,2024-01-06,1844,N,VIIRS,n,2,314.21,11.38,D,0
-32.78619,-70.97278,335.19,0.44,0.38,2024-01-06,1844,N,VIIRS,l,2,306.33,2.76,D,0
-32.80084,-70.91044,338.34,0.44,0.38,2024-01-06,1844,N,VIIRS,n,2,308.4,2.9,D,0
-33.00618,-71.18523,338.8,0.43,0.38,2024-01-06,1844,N,VIIRS,n,2,306.46,2.31,D,0
-32.43634,-71.01763,341.86,0.44,0.38,2024-01-06,1844,N,VIIRS,n,2,310.15,2.45,D,0
-33.74264,-70.86014,347.51,0.43,0.38,2024-01-06,1844,N,VIIRS,n,2,308.82,6.47,D,0
-33.64991,-70.72575,337.1,0.44,0.38,2024-01-06,1844,N,VIIRS,l,2,310.58,3.29,D,0
-30.56692,-71.2408,342.75,0.46,0.39,2024-01-06,1845,N,VIIRS,l,2,314.99,3.58,D,0
-30.63878,-71.14156,342.76,0.46,0.39,2024-01-06,1845,N,VIIRS,l,2,315.88,4.31,D,0
-30.63616,-71.25067,340.56,0.45,0.39,2024-01-06,1845,N,VIIRS,n,2,314.54,6.48,D,0
-30.61253,-71.32814,341.59,0.45,0.39,2024-01-06,1845,N,VIIRS,n,2,311.95,3.01,D,0
-30.55407,-71.14911,340.29,0.46,0.39,2024-01-06,1845,N,VIIRS,l,2,314.16,5.15,D,0
-30.57051,-71.23993,349.88,0.46,0.39,2024-01-06,1845,N,VIIRS,n,2,315.52,3.58,D,0
-30.54381,-71.21675,344.53,0.46,0.39,2024-01-06,1845,N,VIIRS,l,2,316.84,5.09,D,0
-30.54022,-71.21761,356.24,0.46,0.39,2024-01-06,1845,N,VIIRS,n,2,317.13,5.09,D,0
-29.75469,-70.8628,351.02,0.48,0.4,2024-01-06,1845,N,VIIRS,l,2,323.45,16.11,D,0
-29.35701,-71.04758,340.39,0.48,0.4,2024-01-06,1845,N,VIIRS,l,2,313.82,3.63,D,0
-29.14586,-70.89112,355.84,0.49,0.4,2024-01-06,1845,N,VIIRS,n,2,322.6,6.22,D,0
-29.14215,-70.89201,355.33,0.49,0.4,2024-01-06,1845,N,VIIRS,n,2,320.94,6.22,D,0
-29.1431,-70.89704,351.52,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,323.3,6.1,D,0
-29.14395,-70.86167,347.15,0.49,0.41,2024-01-06,1845,N,VIIRS,l,2,321.43,3.08,D,0
-29.14488,-70.86675,346.44,0.49,0.41,2024-01-06,1845,N,VIIRS,l,2,320.92,3.08,D,0
-29.14581,-70.87184,348.23,0.49,0.41,2024-01-06,1845,N,VIIRS,l,2,321.04,4.16,D,0
-29.14674,-70.87692,350.44,0.49,0.4,2024-01-06,1845,N,VIIRS,n,2,320.13,4.16,D,0
-29.14951,-70.89208,355.8,0.49,0.4,2024-01-06,1845,N,VIIRS,n,2,322.72,6.23,D,0
-29.14302,-70.87782,349.33,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,320.45,4.12,D,0
-29.1458,-70.89301,356.63,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,322.08,6.15,D,0
-29.14116,-70.88887,354.68,0.49,0.4,2024-01-06,1845,N,VIIRS,n,2,321.3,9.99,D,0
-29.14301,-70.89895,352.22,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,323.96,6.15,D,0
-29.14208,-70.89392,357.39,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,321.57,6.15,D,0
-29.13744,-70.88977,346.98,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,321.59,3.14,D,0
-29.13837,-70.89483,356.97,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,322.08,10.54,D,0
-29.13929,-70.89987,356.95,0.49,0.4,2024-01-06,1845,N,VIIRS,l,2,324.17,10.54,D,0
